#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MC1R_protein_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:JTT" name="distribution">
#            <parameter id="gammaShape.s:JTT" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Nyc-homo.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Nyc-homo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Nycticebus_coucang" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@MC1R_protein_trimmed" id="treeLikelihood.MC1R_protein_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:JTT" shape="@gammaShape.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.MC1R_protein_trimmed	Tree.height	Tree.treeLength	mutationRate	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(Nyc-homo))	mrca.age(Nyc-homo)	clockRate
320200	-1745.1921034104514	-1723.7899398889108	-21.402163521540558	-1723.7899398889108	5.30342802835834	28.863407156590647	1.0	0.9710849782227982	-13.131843205728016	0.3394934216855878	-1.464029611446072	5.213158764806602	0.015366433155558757
320400	-1745.6178334864258	-1725.8866944686695	-19.731139017756266	-1725.8866944686695	6.092661092829264	30.494678966974494	1.0	0.8259536313175562	-12.840493958880169	0.3394934216855878	-0.2294857014148682	6.042978766676935	0.014887791998268968
320600	-1745.028441238036	-1723.5822840430085	-21.44615719502757	-1723.5822840430085	5.193656502915272	27.409368169772126	1.0	0.685119110653546	-11.937185259245812	0.9271385354415116	-1.9844156733116134	5.062283539478248	0.01797521276481732
320800	-1747.2772440642698	-1725.3037904910702	-21.973453573199635	-1725.3037904910702	5.749756988678492	31.357793538908847	1.0	0.8018434405688224	-13.640278943360615	0.7532663556210424	-0.899544333668087	5.419589377671566	0.012202780360480727
321000	-1745.0236885252098	-1722.82566995862	-22.198018566589788	-1722.82566995862	5.716785754823221	33.593064687100814	1.0	0.8018434405688224	-14.396483204257567	0.6780764328971502	-0.4730339739121197	5.648401776691497	0.014743731680727241
321200	-1754.4504283810356	-1728.8743710212332	-25.576057359802512	-1728.8743710212332	7.247090841818158	45.55955972966219	1.0	0.8018434405688224	-17.160723848578417	0.35985316128820855	-1.720080733665446	6.864375318082579	0.01178479571955621
321400	-1746.179280695936	-1724.7999460872325	-21.379334608703683	-1724.7999460872325	6.22593740704856	35.364149886671385	1.0	0.8018434405688224	-14.534712849286281	0.3200169152333862	-0.266613704327107	6.142867686483648	0.013507656888666453
321600	-1748.6559201589198	-1726.3454964388425	-22.310423720077285	-1726.3454964388425	6.325558161967602	34.76072067948313	1.0	1.0848192444061806	-15.312018273513791	0.26078167660894636	-0.34196641790722737	5.758986447204208	0.012504602716124772
321800	-1747.9082124516278	-1725.5988909993528	-22.30932145227512	-1725.5988909993528	6.107664132094775	35.3760942789295	1.0	1.0848192444061806	-14.91052629576089	0.338552443014106	-0.48154391369755944	5.642402068621173	0.012504602716124772
322000	-1746.3385506496445	-1724.6147579693204	-21.723792680324163	-1724.6147579693204	6.63974635017295	35.14585576916243	1.0	1.3644557739911418	-13.321456710490004	0.5153263277028611	-0.7855702068818226	6.529045770343689	0.0128158491131791
322200	-1746.6351676215274	-1724.5951990547703	-22.039968566757086	-1724.5951990547703	6.004511916636343	32.789408422994825	1.0	1.3644557739911418	-14.87792669471085	0.2508613788277102	-0.2647205092429331	5.860484487245673	0.014367109459319133
322400	-1749.0755399292668	-1726.8249273893332	-22.25061253993361	-1726.8249273893332	5.847251855781761	33.09578025951594	1.0	1.3644557739911418	-14.856851512708793	0.2667723040044991	-0.4349902588966101	5.676581612882104	0.014367109459319133
322600	-1747.089252494006	-1725.4540096567061	-21.635242837299764	-1725.4540096567061	6.461175010596566	34.76477412174687	1.0	1.1739778648396753	-14.046524413471321	0.47598263830924326	-0.2418094613442302	5.910506679859604	0.015620945233046598
322800	-1751.610382109193	-1728.426299291344	-23.184082817848953	-1728.426299291344	7.323086841997416	37.48040256134968	1.0	1.1739778648396753	-14.15476737672093	0.36554772757002035	-1.946237456201624	6.9274821032119425	0.011170372127971064
323000	-1746.8516570270701	-1724.5117700756218	-22.339886951448396	-1724.5117700756218	6.463861714206945	35.947683901397326	1.0	1.1739778648396753	-15.327500471282036	0.27130316206449895	-0.2272645572505924	5.972859581747281	0.013368205869320703
323200	-1745.921092879556	-1722.40346562642	-23.5176272531359	-1722.40346562642	7.050261326974701	37.98033880591609	1.0	1.1739778648396753	-15.61873829404792	0.5930431163098047	-0.3321970961373774	6.230657477109078	0.013368205869320703
323400	-1749.8323505775663	-1724.3271431726737	-25.50520740489255	-1724.3271431726737	5.545652945905621	29.56987140254842	1.0	1.1772061689967337	-15.873618112065564	0.2016270357085335	-3.139829166564828	4.792929618058644	0.017251603097673842
323600	-1746.758726993335	-1723.0535192167918	-23.705207776543144	-1723.0535192167918	5.339484596635791	31.21369889390863	1.0	1.1772061689967337	-13.967503623757615	0.3878871351155542	-2.5921172856729693	4.912267051839414	0.01565222032780868
323800	-1745.0307482519772	-1722.47017072722	-22.56057752475728	-1722.47017072722	6.530972241257282	37.82997877032278	1.0	1.1772061689967337	-15.080661961157947	0.4137946923139585	-0.26971191435411823	6.148190016042564	0.011590206041975986
324000	-1748.068404658369	-1725.819295720718	-22.24910893765098	-1725.819295720718	6.6469961613187145	35.33475915601207	1.0	1.5979798040910718	-13.942937778859678	0.5699935851811573	-0.3551027625649448	6.254274861046287	0.012598666890333298
324200	-1747.3846110868633	-1723.5372836324307	-23.847327454432545	-1723.5372836324307	6.450099675437185	36.185862649911286	1.0	1.7452357561456358	-16.345124283027697	0.1983842165086613	-0.4586144819224218	6.341191390042081	0.01281418211184414
324400	-1754.5615229423636	-1731.5337779877748	-23.02774495458885	-1731.5337779877748	6.688908151367881	36.49448236076293	1.0	1.7452357561456358	-14.890265002491546	0.45824929628600086	-0.2572608919833387	5.874561689786152	0.011680867526350253
324600	-1751.7647451451066	-1727.944724629841	-23.82002051526565	-1727.944724629841	6.810385754802733	36.885478145506994	1.0	2.2067971570979648	-15.884953387245599	0.24094701832178408	-0.23569741567878114	6.07037777715321	0.010984115986924031
324800	-1747.9943187150398	-1724.1542274476426	-23.840091267397156	-1724.1542274476426	6.498302636805529	34.06974247062421	1.0	2.2067971570979648	-14.624599234179371	0.6430784753022807	-0.535012185085334	5.606794689481051	0.014343922910535606
325000	-1747.5932647046952	-1724.7320610122422	-22.861203692453024	-1724.7320610122422	5.793328853975444	34.584264334489966	1.0	2.2067971570979648	-14.14115368249198	0.4885048363525909	-0.3143672085903493	5.789553028121546	0.013168375755895918
325200	-1751.3521846168383	-1728.6808534804616	-22.671331136376754	-1728.6808534804616	6.27101328007433	35.546623296028166	1.0	2.2067971570979648	-14.118570064353168	0.4360455657300187	-0.26061975270316745	6.131962873677486	0.013168375755895918
325400	-1749.5965836088633	-1726.57760629561	-23.018977313253448	-1726.57760629561	6.140638173613319	32.81067417467336	1.0	1.8618527224504522	-15.391808207738746	0.22655784542381435	-0.33427340805795763	5.767102967587358	0.012442103382648464
325600	-1747.4333463546266	-1724.7831404673675	-22.650205887259084	-1724.7831404673675	6.864590769556765	38.016421074550955	1.0	0.9174765214930525	-15.220940394824888	0.4911003053549649	-0.30760700724835255	6.2022568349940554	0.012425365707967644
325800	-1746.7849161542904	-1724.170994865023	-22.613921289267445	-1724.170994865023	6.333965039483654	38.13717656156968	1.0	0.6632226813243467	-15.517305394666785	0.4911003053549649	-0.22921124958352382	6.041351523181114	0.0103392966286163
326000	-1752.2697697634237	-1727.9845862517302	-24.285183511693464	-1727.9845862517302	7.525172002573815	40.559811225625644	1.0	0.5809330328386767	-17.165406483897513	0.5475997110978377	-0.22581825701699962	6.003667722199966	0.010421839545501391
326200	-1750.325939404785	-1724.5423367258243	-25.783602678960758	-1724.5423367258243	8.363106086406761	45.73494355198436	1.0	0.5809330328386767	-18.27438716543541	0.1783082238125045	-1.7365349218873187	6.869121271527337	0.01051233512343305
326400	-1749.167591260915	-1726.5496954260736	-22.61789583484134	-1726.5496954260736	6.427545428431754	39.64898952266473	1.0	0.5809330328386767	-15.707485852239442	0.3980612871746402	-0.3352203961921736	6.233911354520731	0.012327889093766977
326600	-1743.7790736024251	-1722.2460105521382	-21.533063050286902	-1722.2460105521382	6.295498234482227	35.09855937739802	1.0	0.5809330328386767	-15.137372364705875	0.26101596867012733	-0.2422405133068184	6.090689471996729	0.012327889093766977
326800	-1749.696469468744	-1727.2511857740446	-22.445283694699448	-1727.2511857740446	6.654917185535723	36.99333609039417	1.0	0.5809330328386767	-15.25913882017423	0.5800919275894589	-0.23456923256087553	6.0662490751488205	0.011648016208116592
327000	-1745.0017760373944	-1723.3776199334782	-21.624156103916242	-1723.3776199334782	6.526765902459387	37.20936833153343	1.0	0.45058068216979225	-15.138304417681931	0.32125766759687546	-0.255239369010738	6.121342524215566	0.01338851060124904
327200	-1748.0753314834276	-1724.8551565089583	-23.22017497446919	-1724.8551565089583	6.826638464126929	39.210983048388805	1.0	0.601710421817607	-16.194523129427573	0.4219534816465459	-0.37143017296273717	5.730149281714862	0.011690743099742634
327400	-1752.3629714258936	-1725.9594230952525	-26.40354833064122	-1725.9594230952525	10.396826750653922	43.66537778372317	1.0	0.601710421817607	-18.353335860459705	0.37138122865023004	-1.5235796737770104	5.194460329613655	0.01103607956469972
327600	-1747.130659948638	-1722.4231067026922	-24.70755324594585	-1722.4231067026922	9.488159007653175	44.419452744468245	1.0	0.601710421817607	-18.522502712752296	0.1852758249192097	-0.35329190401975274	5.747511830598912	0.01103607956469972
327800	-1753.3875610267169	-1726.1119352689313	-27.27562575778552	-1726.1119352689313	10.642747912431668	52.880614281509374	1.0	0.601710421817607	-20.5915226026292	0.3399704431638095	-0.24578382265756452	5.900018826740138	0.009524502110313984
328000	-1748.6318371511302	-1723.1511155421113	-25.480721609018822	-1723.1511155421113	10.80938707006169	50.1476178488123	1.0	0.601710421817607	-19.021806581458762	0.26439455464493433	-0.2718360241154939	6.151731129750567	0.008918989687042031
328200	-1751.7933405919975	-1726.973117789237	-24.82022280276044	-1726.973117789237	7.754072639533163	40.07728414391567	1.0	0.601710421817607	-17.07634687663485	0.4283151675914084	-1.0746986340087425	5.348498932708466	0.00993503338266603
328400	-1749.7086912253094	-1724.838256247931	-24.870434977378295	-1724.838256247931	9.7356436477069	46.577077695775856	1.0	0.601710421817607	-18.109194680207843	0.3383325856051251	-0.32774706242910734	6.225782760396338	0.01015477138366591
328600	-1752.7026898366016	-1727.1499521557039	-25.552737680897767	-1727.1499521557039	8.461639210744792	41.04985744496366	1.0	0.7162567039671899	-18.02578377812614	0.19617987269916817	-1.5235089776904518	5.194482270509915	0.011821066717458103
328800	-1748.4180094487147	-1726.473379737778	-21.9446297109367	-1726.473379737778	6.944427382998245	37.37298421836853	1.0	0.7162567039671899	-14.48180156591508	0.4395378572890419	-0.6532546594959818	6.462311208414448	0.011821066717458103
329000	-1746.2952697675569	-1724.5909354399018	-21.704334327654973	-1724.5909354399018	6.612766525249172	35.99211914546017	1.0	0.7162567039671899	-14.948530179811348	0.32447119379020894	-0.24956929134287553	5.890963449481038	0.011821066717458103
329200	-1746.7124705433885	-1724.0344136773813	-22.678056866007182	-1724.0344136773813	5.501310846048559	31.195682536577138	1.0	0.7162567039671899	-14.253476450001752	0.8933342315270686	-0.9060254313602738	5.416804458729516	0.01846636019168404
329400	-1744.9606377549726	-1722.6993480936858	-22.261289661286835	-1722.6993480936858	6.526685163533154	38.15661498129798	1.0	0.7162567039671899	-14.774382652180172	0.4168028448539972	-0.7304136827695141	6.5023058481268095	0.011478729095738542
329600	-1747.63609111176	-1723.6530260811637	-23.983065030596155	-1723.6530260811637	6.116849739033018	34.85471165925268	1.0	0.7162567039671899	-16.0263173258136	0.7659608247308881	-0.5919960282729475	5.5720954103843825	0.013310428588862689
329800	-1750.3084548289416	-1727.4033941254368	-22.90506070350486	-1727.4033941254368	6.573145266563476	39.45295606389214	1.0	0.7162567039671899	-15.81783210620496	0.2735518661774376	-0.75157947319215	6.512731957531137	0.011646688821050495
330000	-1744.8339358968349	-1723.2291653412817	-21.604770555553245	-1723.2291653412817	6.1778230834893755	32.93399945094274	1.0	0.5024668903726024	-13.980975166907944	0.6237047047706212	-0.6782243268083403	5.524377789541104	0.013852171910768615
330200	-1750.7380565542696	-1727.2577371148204	-23.48031943944917	-1727.2577371148204	5.656058047651991	31.827649578899837	1.0	0.5024668903726024	-17.122491600294673	0.16003878842983627	-0.7716209957078627	5.477587498683686	0.013852171910768615
330400	-1749.1543951345207	-1727.8281279859782	-21.32626714854248	-1727.8281279859782	5.665985765571259	30.5716918815962	1.0	0.5024668903726024	-14.565240297589884	0.25229651929270563	-0.7199940925156532	5.5029070811855565	0.013852171910768615
330600	-1748.8851556039522	-1725.095486283847	-23.78966932010502	-1725.095486283847	7.388058311084093	39.77019106103918	1.0	0.5024668903726024	-15.527188217501838	0.2730564654226673	-2.142433110564308	6.978938649231805	0.010578131625528822
330800	-1744.909032220571	-1723.1955407520136	-21.713491468557244	-1723.1955407520136	5.65940035585444	31.14232363786258	1.0	0.6805347512528699	-13.64634306798542	0.37641214400081907	-1.4482441341436587	5.218190310401908	0.013354933785935707
331000	-1749.1102088193657	-1723.875153438093	-25.235055381272485	-1723.875153438093	8.231261090188005	42.480282345830204	1.0	0.6805347512528699	-17.313271734757457	0.5543402863005101	-0.9159944833680231	6.587453458038718	0.011524419592321025
331200	-1750.676626232646	-1725.5580129393688	-25.11861329327723	-1725.5580129393688	8.543262021509038	45.430310464108985	1.0	0.8060529449738022	-17.470732662914262	0.2384724562920947	-1.3595705333752632	6.752920706558976	0.00963901157473221
331400	-1747.7923229874596	-1721.7449266929198	-26.047396294539837	-1721.7449266929198	10.512142587567956	49.359377622185356	1.0	0.9748127049484712	-18.46713723832703	0.2384724562920947	-1.1231891992504333	6.669849925955697	0.009848943635929036
331600	-1748.6714463161613	-1723.2809856786816	-25.390460637479787	-1723.2809856786816	9.810106574971128	47.79345966104496	1.0	1.0278109105739204	-18.33735105152413	0.22634112421491323	-0.5952120001029373	6.429779389604835	0.009970965042738122
331800	-1749.592704849634	-1724.611498390047	-24.98120645958695	-1724.611498390047	8.230297560376616	45.07104056741599	1.0	1.3522159228866073	-17.432926157447312	0.2728300230247584	-0.5793123062555294	6.420428920039287	0.009704873701347937
332000	-1746.1045318731674	-1725.0727852426637	-21.031746630503743	-1725.0727852426637	5.922770279257619	31.22656641033336	1.0	1.4774506001334364	-13.064110006865413	0.39921083541124563	-0.4930474985139906	5.634448262301174	0.015018482205988625
332200	-1747.8540291646982	-1725.4250661474323	-22.42896301726585	-1725.4250661474323	6.390795399105551	33.65185204636311	1.0	1.4774506001334364	-13.971292740806218	0.8091910934219292	-0.27683230478482024	6.159751294423696	0.015083860200976747
332400	-1744.7224268990053	-1723.002847775419	-21.719579123586193	-1723.002847775419	5.952434321253834	33.55205086093146	1.0	1.4774506001334364	-13.777861724881463	0.4372413001394575	-0.3761857085927459	5.725778961467197	0.015083860200976747
332600	-1751.315807070569	-1726.5666810264472	-24.749126044121724	-1726.5666810264472	6.846394989816227	37.92907967458546	1.0	2.290181158642862	-15.988194810773113	0.3142932655007	-0.7126204744015642	5.506629387905584	0.011468755488898887
332800	-1753.9256595050556	-1726.5481749736061	-27.377484531449433	-1726.5481749736061	10.455672820384521	48.58674351946932	1.0	2.290181158642862	-18.32800651449857	0.32305546989595013	-0.9736884680181703	6.611513334022016	0.01022156402995715
333000	-1754.2651049937474	-1729.2358246866092	-25.02928030713812	-1729.2358246866092	7.92958632113859	37.943111836430816	1.0	2.290181158642862	-16.047415493970718	0.32305546989595013	-0.9060752642347072	5.41678309712853	0.011621811435679774
333200	-1763.8941543487192	-1731.3595449325367	-32.53460941618264	-1731.3595449325367	12.444568969323806	59.275476469030814	1.0	2.558312465700181	-20.642894379251914	0.1555189017303709	-4.27828742387962	7.423463394547765	0.008182111676736202
333400	-1751.8471801526246	-1725.8884268549002	-25.958753297724368	-1725.8884268549002	8.547940247838007	45.444369402323794	1.0	2.1676398554517227	-17.904757542589156	0.28379177204130573	-0.23024045952082386	5.9528348281244705	0.00943266349325986
333600	-1752.854116564937	-1726.3453177952422	-26.508798769694785	-1726.3453177952422	9.00951296978404	46.722947061290206	1.0	2.1676398554517227	-17.70441465511302	0.28379177204130573	-0.9806288189673773	6.614344148797175	0.00943266349325986
333800	-1749.0082950608805	-1726.4250227321306	-22.583272328749903	-1726.4250227321306	6.591047655695618	35.34554800015127	1.0	1.900319142749808	-14.238551475216978	0.4980001827798309	-0.2262747500323498	5.984453338177885	0.015186541120192926
334000	-1745.4707629810673	-1721.4183702540001	-24.052392727067183	-1721.4183702540001	7.404572099718488	40.78841155412783	1.0	0.9556208870374504	-15.689624983926672	0.4578896447366434	-1.272948272979057	6.723587216696899	0.01020050040394142
334200	-1751.779408455283	-1728.1690567100045	-23.61035174527834	-1728.1690567100045	5.384383895589054	31.664952563369113	1.0	2.028449012874898	-13.812989505428419	0.4086608740501553	-1.7483926814956576	5.1274745479784185	0.015398321080199253
334400	-1750.9381436297351	-1725.1284679941255	-25.809675635609636	-1725.1284679941255	8.071561192127623	44.49754891899854	1.0	1.3158609187093961	-16.692800613353405	0.3437386470122072	-1.953389507999903	6.929407917804442	0.01029840800687118
334600	-1748.6614305564563	-1724.4758635266037	-24.185567029852677	-1724.4758635266037	7.068298804983761	38.89218094048833	1.0	1.3158609187093961	-14.658223042830802	0.3437386470122072	-2.363858472765545	7.033940791370767	0.01029840800687118
334800	-1747.7144174421971	-1727.5549946557794	-20.15942278641778	-1727.5549946557794	5.728244102773524	29.248873177859256	1.0	1.0546722725616955	-11.801056673811537	0.7364049767358182	-0.6945398907831932	5.515877836626712	0.013213534189877628
335000	-1747.0336306563554	-1724.395245632578	-22.63838502377733	-1724.395245632578	6.021975974902121	34.2869540777119	1.0	1.1038784766759873	-15.95770427310056	0.20861170979014856	-0.2282203438765549	5.965150385713558	0.014302263874555859
335200	-1744.8894166683156	-1723.374278282011	-21.51513838630459	-1723.374278282011	6.081977971601312	35.20920842325373	1.0	1.1038784766759873	-14.137481901224671	0.4195292741728624	-0.22702518851737344	6.0248378327622	0.014302263874555859
335400	-1745.4619631918406	-1723.4988413534884	-21.96312183835229	-1723.4988413534884	6.214070547112246	35.93846528016844	1.0	1.1038784766759873	-14.835403378500088	0.29843895549653393	-0.31743558494915264	6.21406101035035	0.013315124582799646
335600	-1745.5221087486616	-1724.6445326977957	-20.87757605086587	-1724.6445326977957	6.011035406138602	33.131959506871375	1.0	0.8132417666895388	-14.066732881032312	0.31562499999071164	-0.23524641598415041	5.93124295185429	0.013361041371669673
335800	-1744.563719712283	-1722.70676862633	-21.85695108595315	-1722.70676862633	5.21490962621879	28.789034513320864	1.0	0.730580711055583	-12.422793780763461	0.5568657005951569	-2.3737788367549637	4.9636633066155005	0.015090683649255407
336000	-1746.511873523311	-1725.8759492919028	-20.63592423140811	-1725.8759492919028	5.683514237514	29.587701216314404	1.0	0.4794815919461416	-12.620525783464302	0.4552186126969621	-1.4075655271670535	5.2313081974801845	0.014847397634462484
336200	-1746.4996702513488	-1723.8427284771517	-22.65694177419715	-1723.8427284771517	6.595444849407441	40.124329864619654	1.0	0.4794815919461416	-15.676570855197834	0.3389025912240931	-0.6674242956587225	6.469911131499348	0.012126369402990025
